"","order","family","genus","n1","n0","N","K","mean","lower","upper","p_mean","p_lower","p_upper"
"14185","Santalales","Balanophoraceae","Lophophytum",0,2,4,2,0,0,0,0,0,0
"14186","Santalales","Loranthaceae","Loranthus",0,10,10,10,0,0,0,0,0,0
"14187","Santalales","Loranthaceae","Lysiana",0,1,1,1,0,0,0,0,0,0
"14188","Santalales","Olacaceae","Maburea",0,1,1,1,0,0,0,0,0,0
"14189","Santalales","Loranthaceae","Macrosolen",0,7,7,7,0,0,0,0,0,0
"14190","Santalales","Olacaceae","Malania",0,0,1,0,0.016,0,0,0.016,0,0
"14191","Santalales","Opiliaceae","Melientha",0,1,1,1,0,0,0,0,0,0
"14192","Santalales","Olacaceae","Minquartia",0,1,1,1,0,0,0,0,0,0
"14193","Santalales","Misodendraceae","Misodendrum",0,7,8,7,0,0,0,0,0,0
"14194","Santalales","Loranthaceae","Moquiniella",0,1,1,1,0,0,0,0,0,0
"14195","Santalales","Loranthaceae","Muellerina",0,1,1,1,0,0,0,0,0,0
"14196","Santalales","Santalaceae","Myoschilos",0,1,1,1,0,0,0,0,0,0
"14197","Santalales","Balanophoraceae","Mystropetalon",0,1,1,1,0,0,0,0,0,0
"14198","Santalales","Santalaceae","Nanodea",0,1,1,1,0,0,0,0,0,0
"14199","Santalales","Loranthaceae","Neamyza",0,1,1,1,0,0,0,0,0,0
"14200","Santalales","Santalaceae","Nestronia",0,1,1,1,0,0,0,0,0,0
"14201","Santalales","Loranthaceae","Notanthera",0,1,1,1,0,0,0,0,0,0
"14202","Santalales","Olacaceae","Octoknema",0,0,7,0,0.104,0,1,0.0148571428571429,0,0.142857142857143
"14203","Santalales","Loranthaceae","Oedina",0,4,4,4,0,0,0,0,0,0
"14204","Santalales","Santalaceae","Okoubaka",0,2,2,2,0,0,0,0,0,0
"14205","Santalales","Olacaceae","Olax",3,0,21,3,21,21,21,1,1,1
"14206","Santalales","Loranthaceae","Oliverella",0,3,3,3,0,0,0,0,0,0
"14207","Santalales","Balanophoraceae","Ombrophytum",0,4,4,4,0,0,0,0,0,0
"14208","Santalales","Santalaceae","Omphacomeria",0,1,1,1,0,0,0,0,0,0
"14209","Santalales","Loranthaceae","Oncella",0,4,4,4,0,0,0,0,0,0
"14210","Santalales","Loranthaceae","Oncocalyx",0,13,13,13,0,0,0,0,0,0
"14211","Santalales","Olacaceae","Ongokea",0,0,1,0,0.012,0,0,0.012,0,0
"14212","Santalales","Opiliaceae","Opilia",0,1,2,1,0,0,0,0,0,0
"14213","Santalales","Loranthaceae","Oryctanthus",0,15,15,15,0,0,0,0,0,0
"14214","Santalales","Loranthaceae","Oryctina",0,9,9,9,0,0,0,0,0,0
"14215","Santalales","Santalaceae","Osyridicarpos",0,1,1,1,0,0,0,0,0,0
"14216","Santalales","Santalaceae","Osyris",0,3,3,3,0,0,0,0,0,0
"14217","Santalales","Loranthaceae","Panamanthus",0,1,1,1,0,0,0,0,0,0
"14218","Santalales","Loranthaceae","Papuanthes",0,1,1,1,0,0,0,0,0,0
"14219","Santalales","Loranthaceae","Passovia",0,1,1,1,0,0,0,0,0,0
"14220","Santalales","Loranthaceae","Pedistylis",0,1,1,1,0,0,0,0,0,0
"14221","Santalales","Opiliaceae","Pentarhopalopilia",0,4,4,4,0,0,0,0,0,0
"14222","Santalales","Loranthaceae","Peraxilla",0,2,2,2,0,0,0,0,0,0
"14223","Santalales","Loranthaceae","Peristethium",0,2,2,2,0,0,0,0,0,0
"14224","Santalales","Santalaceae","Phacellaria",0,6,6,6,0,0,0,0,0,0
"14225","Santalales","Olacaceae","Phanerodiscus",0,0,2,0,0.034,0,0,0.017,0,0
"14226","Santalales","Santalaceae","Phoradendron",0,268,269,268,0,0,0,0,0,0
"14227","Santalales","Loranthaceae","Phragmanthera",0,34,34,34,0,0,0,0,0,0
"14228","Santalales","Loranthaceae","Phrygilanthus",0,3,3,3,0,0,0,0,0,0
"14229","Santalales","Loranthaceae","Phthirusa",0,26,28,26,0,0,0,0,0,0
"14230","Santalales","Loranthaceae","Pilostigma",0,1,1,1,0,0,0,0,0,0
"14231","Santalales","Loranthaceae","Plicosepalus",0,12,12,12,0,0,0,0,0,0
"14232","Santalales","Loranthaceae","Psittacanthus",0,74,74,74,0,0,0,0,0,0
"14233","Santalales","Olacaceae","Ptychopetalum",0,1,4,1,0,0,0,0,0,0
"14234","Santalales","Santalaceae","Pyrularia",0,2,2,2,0,0,0,0,0,0
"14235","Santalales","Schoepfiaceae","Quinchamalium",0,20,20,20,0,0,0,0,0,0
"14236","Santalales","Santalaceae","Razoumofskya",0,7,7,7,0,0,0,0,0,0
"14237","Santalales","Loranthaceae","Rhizomonanthes",0,1,1,1,0,0,0,0,0,0
"14238","Santalales","Santalaceae","Rhoiacarpos",0,1,1,1,0,0,0,0,0,0
"14239","Santalales","Balanophoraceae","Rhopalocnemis",0,0,1,0,0.016,0,0,0.016,0,0
"14240","Santalales","Opiliaceae","Rhopalopilia",0,3,3,3,0,0,0,0,0,0
"14241","Santalales","Santalaceae","Santalum",0,12,12,12,0,0,0,0,0,0
"14242","Santalales","Balanophoraceae","Sarcophyte",0,1,1,1,0,0,0,0,0,0
"14243","Santalales","Schoepfiaceae","Schoepfia",0,25,25,25,0,0,0,0,0,0
"14244","Santalales","Santalaceae","Scleropyrum",0,1,1,1,0,0,0,0,0,0
"14245","Santalales","Olacaceae","Scorodocarpus",0,0,1,0,0.01,0,0,0.01,0,0
"14246","Santalales","Loranthaceae","Scurrula",0,10,10,10,0,0,0,0,0,0
"14247","Santalales","Balanophoraceae","Scybalium",0,1,4,1,0,0,0,0,0,0
"14248","Santalales","Loranthaceae","Septulina",0,2,2,2,0,0,0,0,0,0
"14249","Santalales","Loranthaceae","Socratina",0,2,2,2,0,0,0,0,0,0
"14250","Santalales","Loranthaceae","Sogerianthe",0,1,1,1,0,0,0,0,0,0
"14251","Santalales","Loranthaceae","Spirostylis",0,1,1,1,0,0,0,0,0,0
"14252","Santalales","Loranthaceae","Spragueanella",0,2,2,2,0,0,0,0,0,0
"14253","Santalales","Olacaceae","Strombosia",0,2,9,2,0,0,0,0,0,0
"14254","Santalales","Olacaceae","Strombosiopsis",0,0,3,0,0.072,0,1,0.024,0,0.333333333333333
"14255","Santalales","Loranthaceae","Struthanthus",0,87,88,87,0,0,0,0,0,0
"14256","Santalales","Loranthaceae","Tapinanthus",0,39,39,39,0,0,0,0,0,0
"14257","Santalales","Loranthaceae","Taxillus",0,20,20,20,0,0,0,0,0,0
"14258","Santalales","Olacaceae","Tetrastylidium",0,0,2,0,0.02,0,0,0.01,0,0
"14259","Santalales","Loranthaceae","Thaumasianthes",0,1,1,1,0,0,0,0,0,0
"14260","Santalales","Santalaceae","Thesidium",0,6,6,6,0,0,0,0,0,0
"14261","Santalales","Santalaceae","Thesium",0,304,305,304,0,0,0,0,0,0
"14262","Santalales","Balanophoraceae","Thonningia",0,0,1,0,0.014,0,0,0.014,0,0
"14263","Santalales","Loranthaceae","Tolypanthus",0,2,2,2,0,0,0,0,0,0
"14264","Santalales","Loranthaceae","Treubella",0,1,1,1,0,0,0,0,0,0
"14265","Santalales","Loranthaceae","Trilepidea",0,1,1,1,0,0,0,0,0,0
"14266","Santalales","Loranthaceae","Tripodanthus",0,2,2,2,0,0,0,0,0,0
"14267","Santalales","Loranthaceae","Tristerix",0,11,11,11,0,0,0,0,0,0
"14268","Santalales","Loranthaceae","Tupeia",0,1,1,1,0,0,0,0,0,0
"14269","Santalales","Opiliaceae","Urobotrya",0,7,7,7,0,0,0,0,0,0
"14270","Santalales","Loranthaceae","Vanwykia",0,2,2,2,0,0,0,0,0,0
"14271","Santalales","Santalaceae","Viscum",0,74,74,74,0,0,0,0,0,0
"14272","Santalales","Olacaceae","Ximenia",0,2,10,2,0,0,0,0,0,0
"14273","Santalales","Olacaceae","Ximeniopsis",0,0,1,0,0.022,0,0,0.022,0,0
"14274","Sapindales","Anacardiaceae","Abrahamia",0,2,15,2,0,0,0,0,0,0
"14275","Sapindales","Sapindaceae","Acer",0,72,164,72,0,0,0,0,0,0
"14276","Sapindales","Rutaceae","Achuaria",0,0,1,0,0.078,0,1,0.078,0,1
"14277","Sapindales","Rutaceae","Acmadenia",0,0,33,0,2.666,0,33,0.0807878787878788,0,1
"14278","Sapindales","Rutaceae","Acradenia",0,2,2,2,0,0,0,0,0,0
"14279","Sapindales","Rutaceae","Acronychia",0,16,51,16,0,0,0,0,0,0
"14280","Sapindales","Anacardiaceae","Actinocheita",0,0,1,0,0.082,0,1,0.082,0,1
"14281","Sapindales","Rutaceae","Adenandra",0,0,19,0,1.12,0,19,0.0589473684210526,0,1
"14282","Sapindales","Rutaceae","Adiscanthus",0,1,1,1,0,0,0,0,0,0
"14283","Sapindales","Rutaceae","Aegle",0,1,2,1,0,0,0,0,0,0
"14284","Sapindales","Rutaceae","Aeglopsis",0,0,5,0,0.384,0,5,0.0768,0,1
"14285","Sapindales","Sapindaceae","Aesculus",0,12,23,12,0,0,0,0,0,0
"14286","Sapindales","Rutaceae","Afraegle",0,1,1,1,0,0,0,0,0,0
"14287","Sapindales","Rutaceae","Afraurantium",0,0,1,0,0.046,0,1,0.046,0,1
"14288","Sapindales","Rutaceae","Agathosma",0,0,145,0,11.796,0,145,0.081351724137931,0,1
"14289","Sapindales","Meliaceae","Aglaia",1,40,114,41,2,2,2,0.0175438596491228,0.0175438596491228,0.0175438596491228
"14290","Sapindales","Simaroubaceae","Ailanthus",0,5,7,5,0,0,0,0,0,0
"14291","Sapindales","Sapindaceae","Alectryon",0,11,40,11,0,0,0,0,0,0
"14292","Sapindales","Sapindaceae","Allophylus",3,30,212,33,21,21,21,0.0990566037735849,0.0990566037735849,0.0990566037735849
"14293","Sapindales","Sapindaceae","Allosanthus",1,0,1,1,1,1,1,1,1,1
"14294","Sapindales","Rutaceae","Almeidea",0,0,5,0,0.312,0,5,0.0624,0,1
"14295","Sapindales","Simaroubaceae","Amaroria",0,1,1,1,0,0,0,0,0,0
"14296","Sapindales","Burseraceae","Ambilobea",0,0,1,0,0.062,0,1,0.062,0,1
"14297","Sapindales","Sapindaceae","Amesiodendron",0,1,3,1,0,0,0,0,0,0
"14298","Sapindales","Anacardiaceae","Amphipterygium",0,1,5,1,0,0,0,0,0,0
"14299","Sapindales","Rutaceae","Amyris",0,4,58,4,0,0,0,0,0,0
"14300","Sapindales","Anacardiaceae","Anacardium",0,6,20,6,0,0,0,0,0,0
"14301","Sapindales","Rutaceae","Andreadoxa",0,0,1,0,0.072,0,1,0.072,0,1
"14302","Sapindales","Anacardiaceae","Androtium",0,0,1,0,0.076,0,1,0.076,0,1
"14303","Sapindales","Rutaceae","Angostura",0,1,21,1,0,0,0,0,0,0
"14304","Sapindales","Meliaceae","Anthocarpa",0,1,1,1,0,0,0,0,0,0
"14305","Sapindales","Anacardiaceae","Antrocaryon",0,3,4,3,0,0,0,0,0,0
"14306","Sapindales","Meliaceae","Aphanamixis",0,1,3,1,0,0,0,0,0,0
"14307","Sapindales","Rutaceae","Apocaulon",0,0,1,0,0.06,0,1,0.06,0,1
"14308","Sapindales","Sapindaceae","Aporrhiza",0,2,7,2,0,0,0,0,0,0
"14309","Sapindales","Rutaceae","Araliopsis",0,0,2,0,0.148,0,2,0.074,0,1
"14310","Sapindales","Sapindaceae","Arfeuillea",0,1,1,1,0,0,0,0,0,0
"14311","Sapindales","Sapindaceae","Arytera",0,9,27,9,0,0,0,0,0,0
"14312","Sapindales","Rutaceae","Asterolasia",0,7,16,7,0,0,0,0,0,0
"14313","Sapindales","Anacardiaceae","Astronium",0,8,12,8,0,0,0,0,0,0
"14314","Sapindales","Meliaceae","Astrotrichilia",0,2,12,2,0,0,0,0,0,0
"14315","Sapindales","Rutaceae","Atalantia",0,0,19,0,1.352,0,19,0.0711578947368421,0,1
"14316","Sapindales","Sapindaceae","Atalaya",1,9,15,10,1,1,1,0.0666666666666667,0.0666666666666667,0.0666666666666667
"14317","Sapindales","Sapindaceae","Athyana",0,1,1,1,0,0,0,0,0,0
"14318","Sapindales","Anacardiaceae","Attilaea",0,0,1,0,0.056,0,1,0.056,0,1
"14319","Sapindales","Burseraceae","Aucoumea",0,0,1,0,0.074,0,1,0.074,0,1
"14320","Sapindales","Sapindaceae","Averrhoidium",0,0,4,0,0.296,0,4,0.074,0,1
"14321","Sapindales","Meliaceae","Azadirachta",0,1,2,1,0,0,0,0,0,0
"14322","Sapindales","Rutaceae","Balfourodendron",0,1,2,1,0,0,0,0,0,0
"14323","Sapindales","Rutaceae","Balsamocitrus",0,0,3,0,0.22,0,3,0.0733333333333333,0,1
"14324","Sapindales","Sapindaceae","Balsas",0,0,1,0,0.06,0,1,0.06,0,1
"14325","Sapindales","Sapindaceae","Beguea",0,0,1,0,0.07,0,1,0.07,0,1
"14326","Sapindales","Burseraceae","Beiselia",0,0,1,0,0.082,0,1,0.082,0,1
"14327","Sapindales","Biebersteiniaceae","Biebersteinia",0,4,5,4,0,0,0,0,0,0
"14328","Sapindales","Sapindaceae","Billia",0,2,2,2,0,0,0,0,0,0
"14329","Sapindales","Sapindaceae","Bizonula",0,0,1,0,0.092,0,1,0.092,0,1
"14330","Sapindales","Anacardiaceae","Blepharocarya",0,1,2,1,0,0,0,0,0,0
"14331","Sapindales","Sapindaceae","Blighia",0,0,6,0,0.422,0,6,0.0703333333333333,0,1
"14332","Sapindales","Sapindaceae","Blighiopsis",0,0,1,0,0.056,0,1,0.056,0,1
"14333","Sapindales","Sapindaceae","Blomia",0,0,1,0,0.07,0,1,0.07,0,1
"14334","Sapindales","Rutaceae","Boenninghausenia",0,0,2,0,0.164,0,2,0.082,0,1
"14335","Sapindales","Anacardiaceae","Bonetiella",0,0,1,0,0.066,0,1,0.066,0,1
"14336","Sapindales","Sapindaceae","Boniodendron",0,1,2,1,0,0,0,0,0,0
"14337","Sapindales","Rutaceae","Boronella",0,0,4,0,0.316,0,4,0.079,0,1
"14338","Sapindales","Rutaceae","Boronia",0,64,149,64,0,0,0,0,0,0
"14339","Sapindales","Rutaceae","Bosistoa",0,3,7,3,0,0,0,0,0,0
"14340","Sapindales","Burseraceae","Boswellia",0,2,28,2,0,0,0,0,0,0
"14341","Sapindales","Sapindaceae","Bottegoa",0,1,1,1,0,0,0,0,0,0
"14342","Sapindales","Rutaceae","Bouchardatia",0,1,2,1,0,0,0,0,0,0
"14343","Sapindales","Anacardiaceae","Bouea",0,2,3,2,0,0,0,0,0,0
"14344","Sapindales","Rutaceae","Bouzetia",0,0,1,0,0.072,0,1,0.072,0,1
"14345","Sapindales","Sapindaceae","Bridgesia",0,0,2,0,0.14,0,2,0.07,0,1
"14346","Sapindales","Simaroubaceae","Brucea",0,3,10,3,0,0,0,0,0,0
"14347","Sapindales","Anacardiaceae","Buchanania",0,10,27,10,0,0,0,0,0,0
"14348","Sapindales","Rutaceae","Burkillanthus",0,0,1,0,0.072,0,1,0.072,0,1
"14349","Sapindales","Burseraceae","Bursera",0,8,120,8,0,0,0,0,0,0
"14350","Sapindales","Meliaceae","Cabralea",0,2,2,2,0,0,0,0,0,0
"14351","Sapindales","Meliaceae","Calodecaryia",0,1,2,1,0,0,0,0,0,0
"14352","Sapindales","Rutaceae","Calodendrum",0,1,2,1,0,0,0,0,0,0
"14353","Sapindales","Anacardiaceae","Campnosperma",0,7,15,7,0,0,0,0,0,0
"14354","Sapindales","Sapindaceae","Camptolepis",0,1,4,1,0,0,0,0,0,0
"14355","Sapindales","Anacardiaceae","Campylopetalum",0,0,1,0,0.078,0,1,0.078,0,1
"14356","Sapindales","Burseraceae","Canarium",0,42,88,42,0,0,0,0,0,0
"14357","Sapindales","Meliaceae","Capuronianthus",0,1,2,1,0,0,0,0,0,0
"14358","Sapindales","Meliaceae","Carapa",0,4,19,4,0,0,0,0,0,0
"14359","Sapindales","Anacardiaceae","Cardenasiodendron",0,0,1,0,0.06,0,1,0.06,0,1
"14360","Sapindales","Sapindaceae","Cardiospermum",5,0,17,5,17,17,17,1,1,1
"14361","Sapindales","Rutaceae","Casimiroa",0,0,10,0,0.68,0,10,0.068,0,1
"14362","Sapindales","Sapindaceae","Castanospora",0,1,1,1,0,0,0,0,0,0
"14363","Sapindales","Simaroubaceae","Castela",0,4,17,4,0,0,0,0,0,0
"14364","Sapindales","Meliaceae","Cedrela",0,5,17,5,0,0,0,0,0,0
"14365","Sapindales","Meliaceae","Cedrelopsis",0,0,8,0,0.528,0,8,0.066,0,1
"14366","Sapindales","Sapindaceae","Chimborazoa",1,0,1,1,1,1,1,1,1,1
"14367","Sapindales","Meliaceae","Chisocheton",0,4,50,4,0,0,0,0,0,0
"14368","Sapindales","Rutaceae","Chloroxylon",0,0,1,0,0.082,0,1,0.082,0,1
"14369","Sapindales","Anacardiaceae","Choerospondias",0,1,1,1,0,0,0,0,0,0
"14370","Sapindales","Rutaceae","Choisya",0,0,5,0,0.446,0,5,0.0892,0,1
"14371","Sapindales","Sapindaceae","Chonopetalum",0,0,1,0,0.096,0,1,0.096,0,1
"14372","Sapindales","Rutaceae","Chorilaena",0,1,1,1,0,0,0,0,0,0
"14373","Sapindales","Sapindaceae","Chouxia",0,0,6,0,0.516,0,6,0.086,0,1
"14374","Sapindales","Meliaceae","Chukrasia",0,0,1,0,0.088,0,1,0.088,0,1
"14375","Sapindales","Sapindaceae","Chytranthus",0,5,35,5,0,0,0,0,0,0
"14376","Sapindales","Meliaceae","Cipadessa",0,1,1,1,0,0,0,0,0,0
"14377","Sapindales","Rutaceae","Citropsis",0,0,10,0,0.728,0,10,0.0728,0,1
"14378","Sapindales","Rutaceae","Citrus",0,12,33,12,0,0,0,0,0,0
"14379","Sapindales","Rutaceae","Clausena",0,1,21,1,0,0,0,0,0,0
"14380","Sapindales","Rutaceae","Clymenia",0,0,2,0,0.158,0,2,0.079,0,1
"14381","Sapindales","Rutaceae","Cneoridium",0,0,1,0,0.068,0,1,0.068,0,1
"14382","Sapindales","Rutaceae","Cneorum",0,0,2,0,0.156,0,2,0.078,0,1
"14383","Sapindales","Sapindaceae","Cnesmocarpon",0,0,4,0,0.286,0,4,0.0715,0,1
"14384","Sapindales","Rutaceae","Coleonema",0,0,8,0,0.538,0,8,0.06725,0,1
"14385","Sapindales","Burseraceae","Commiphora",1,24,208,25,4,4,4,0.0192307692307692,0.0192307692307692,0.0192307692307692
"14386","Sapindales","Anacardiaceae","Comocladia",0,0,26,0,1.61,0,26,0.0619230769230769,0,1
"14387","Sapindales","Rutaceae","Comptonella",0,0,8,0,0.56,0,8,0.07,0,1
"14388","Sapindales","Rutaceae","Conchocarpus",0,1,45,1,0,0,0,0,0,0
"14389","Sapindales","Sapindaceae","Conchopetalum",0,0,2,0,0.138,0,2,0.069,0,1
"14390","Sapindales","Rutaceae","Correa",0,9,12,9,0,0,0,0,0,0
"14391","Sapindales","Sapindaceae","Cossinia",0,2,5,2,0,0,0,0,0,0
"14392","Sapindales","Anacardiaceae","Cotinus",0,2,8,2,0,0,0,0,0,0
"14393","Sapindales","Burseraceae","Crepidospermum",0,2,6,2,0,0,0,0,0,0
"14394","Sapindales","Rutaceae","Crossosperma",0,0,2,0,0.118,0,2,0.059,0,1
"14395","Sapindales","Rutaceae","Crowea",0,3,3,3,0,0,0,0,0,0
"14396","Sapindales","Sapindaceae","Cubilia",0,1,1,1,0,0,0,0,0,0
"14397","Sapindales","Sapindaceae","Cupania",0,14,58,14,0,0,0,0,0,0
"14398","Sapindales","Sapindaceae","Cupaniopsis",0,15,63,15,0,0,0,0,0,0
"14399","Sapindales","Anacardiaceae","Cyrtocarpa",0,1,5,1,0,0,0,0,0,0
"14400","Sapindales","Burseraceae","Dacryodes",0,29,62,29,0,0,0,0,0,0
"14401","Sapindales","Rutaceae","Decagonocarpus",0,0,2,0,0.138,0,2,0.069,0,1
"14402","Sapindales","Rutaceae","Decatropis",0,0,3,0,0.304,0,3,0.101333333333333,0,1
"14403","Sapindales","Rutaceae","Decazyx",0,0,2,0,0.182,0,2,0.091,0,1
"14404","Sapindales","Sapindaceae","Deinbollia",0,3,41,3,0,0,0,0,0,0
"14405","Sapindales","Sapindaceae","Delavaya",0,0,1,0,0.046,0,1,0.046,0,1
"14406","Sapindales","Rutaceae","Dendrosma",0,0,1,0,0.056,0,1,0.056,0,1
"14407","Sapindales","Rutaceae","Desmotes",0,0,1,0,0.082,0,1,0.082,0,1
"14408","Sapindales","Sapindaceae","Diatenopteryx",0,1,2,1,0,0,0,0,0,0
"14409","Sapindales","Rutaceae","Dictamnus",0,0,1,0,0.076,0,1,0.076,0,1
"14410","Sapindales","Rutaceae","Dictyoloma",0,0,2,0,0.17,0,2,0.085,0,1
"14411","Sapindales","Sapindaceae","Dictyoneura",0,1,2,1,0,0,0,0,0,0
"14412","Sapindales","Sapindaceae","Dilodendron",0,2,3,2,0,0,0,0,0,0
"14413","Sapindales","Sapindaceae","Dimocarpus",0,3,8,3,0,0,0,0,0,0
"14414","Sapindales","Rutaceae","Dinosperma",0,1,4,1,0,0,0,0,0,0
"14415","Sapindales","Rutaceae","Diosma",0,0,28,0,2.006,0,28,0.0716428571428571,0,1
"14416","Sapindales","Sapindaceae","Diploglottis",0,8,10,8,0,0,0,0,0,0
"14417","Sapindales","Sapindaceae","Diplokeleba",0,0,2,0,0.176,0,2,0.088,0,1
"14418","Sapindales","Rutaceae","Diplolaena",0,3,15,3,0,0,0,0,0,0
"14419","Sapindales","Sapindaceae","Diplopeltis",0,5,5,5,0,0,0,0,0,0
"14420","Sapindales","Sapindaceae","Dipteronia",0,2,2,2,0,0,0,0,0,0
"14421","Sapindales","Sapindaceae","Distichostemon",0,6,6,6,0,0,0,0,0,0
"14422","Sapindales","Anacardiaceae","Dobinea",0,0,2,0,0.142,0,2,0.071,0,1
"14423","Sapindales","Sapindaceae","Dodonaea",0,63,67,63,0,0,0,0,0,0
"14424","Sapindales","Sapindaceae","Doratoxylon",0,1,5,1,0,0,0,0,0,0
"14425","Sapindales","Anacardiaceae","Dracontomelon",0,3,9,3,0,0,0,0,0,0
"14426","Sapindales","Anacardiaceae","Drimycarpus",0,0,4,0,0.22,0,4,0.055,0,1
"14427","Sapindales","Rutaceae","Drummondita",0,0,9,0,0.512,0,9,0.0568888888888889,0,1
"14428","Sapindales","Rutaceae","Dutailliopsis",0,0,1,0,0.078,0,1,0.078,0,1
"14429","Sapindales","Rutaceae","Dutaillyea",0,0,3,0,0.172,0,3,0.0573333333333333,0,1
"14430","Sapindales","Meliaceae","Dysoxylum",0,30,97,30,0,0,0,0,0,0
"14431","Sapindales","Meliaceae","Ekebergia",0,2,4,2,0,0,0,0,0,0
"14432","Sapindales","Burseraceae","Elaphrium",0,0,1,0,0.074,0,1,0.074,0,1
"14433","Sapindales","Sapindaceae","Elattostachys",0,6,21,6,0,0,0,0,0,0
"14434","Sapindales","Rutaceae","Empleurum",0,0,3,0,0.216,0,3,0.072,0,1
"14435","Sapindales","Meliaceae","Entandrophragma",0,6,12,6,0,0,0,0,0,0
"14436","Sapindales","Sapindaceae","Eriocoelum",0,6,12,6,0,0,0,0,0,0
"14437","Sapindales","Rutaceae","Eriostemon",0,11,37,11,0,0,0,0,0,0
"14438","Sapindales","Rutaceae","Ertela",0,1,2,1,0,0,0,0,0,0
"14439","Sapindales","Rutaceae","Erythrochiton",0,0,7,0,0.546,0,7,0.078,0,1
"14440","Sapindales","Sapindaceae","Erythrophysa",0,2,9,2,0,0,0,0,0,0
"14441","Sapindales","Rutaceae","Esenbeckia",0,4,35,4,0,0,0,0,0,0
"14442","Sapindales","Rutaceae","Euchaetis",0,0,22,0,1.164,0,22,0.0529090909090909,0,1
"14443","Sapindales","Sapindaceae","Euchorium",0,0,1,0,0.054,0,1,0.054,0,1
"14444","Sapindales","Anacardiaceae","Euleria",0,0,1,0,0.07,0,1,0.07,0,1
"14445","Sapindales","Rutaceae","Euodia",0,2,5,2,0,0,0,0,0,0
"14446","Sapindales","Sapindaceae","Euphorianthus",0,0,1,0,0.068,0,1,0.068,0,1
"14447","Sapindales","Anacardiaceae","Euroschinus",0,2,9,2,0,0,0,0,0,0
"14448","Sapindales","Simaroubaceae","Eurycoma",0,1,3,1,0,0,0,0,0,0
"14449","Sapindales","Sapindaceae","Eurycorymbus",0,0,1,0,0.058,0,1,0.058,0,1
"14450","Sapindales","Rutaceae","Euxylophora",0,0,1,0,0.074,0,1,0.074,0,1
"14451","Sapindales","Rutaceae","Evodia",0,0,7,0,0.442,0,7,0.0631428571428571,0,1
"14452","Sapindales","Rutaceae","Evodiella",0,0,2,0,0.136,0,2,0.068,0,1
"14453","Sapindales","Sapindaceae","Exothea",0,1,3,1,0,0,0,0,0,0
"14454","Sapindales","Rutaceae","Fagara",0,0,1,0,0.084,0,1,0.084,0,1
"14455","Sapindales","Rutaceae","Fagaropsis",0,1,4,1,0,0,0,0,0,0
"14456","Sapindales","Anacardiaceae","Faguetia",0,1,1,1,0,0,0,0,0,0
"14457","Sapindales","Anacardiaceae","Fegimanra",0,0,3,0,0.234,0,3,0.078,0,1
"14458","Sapindales","Sapindaceae","Filicium",0,1,3,1,0,0,0,0,0,0
"14459","Sapindales","Rutaceae","Flindersia",0,15,17,15,0,0,0,0,0,0
"14460","Sapindales","Rutaceae","Galipea",0,0,16,0,1.342,0,16,0.083875,0,1
"14461","Sapindales","Sapindaceae","Ganophyllum",0,1,2,1,0,0,0,0,0,0
"14462","Sapindales","Burseraceae","Garuga",0,2,4,2,0,0,0,0,0,0
"14463","Sapindales","Rutaceae","Geijera",0,4,8,4,0,0,0,0,0,0
"14464","Sapindales","Rutaceae","Geleznowia",0,0,1,0,0.058,0,1,0.058,0,1
"14465","Sapindales","Sapindaceae","Gereaua",0,0,1,0,0.068,0,1,0.068,0,1
"14466","Sapindales","Sapindaceae","Glenniea",0,1,8,1,0,0,0,0,0,0
"14467","Sapindales","Sapindaceae","Gloeocarpus",0,1,1,1,0,0,0,0,0,0
"14468","Sapindales","Anacardiaceae","Gluta",0,17,34,17,0,0,0,0,0,0
"14469","Sapindales","Rutaceae","Glycosmis",0,0,51,0,3.334,0,51,0.0653725490196078,0,1
"14470","Sapindales","Sapindaceae","Gongrodiscus",0,0,3,0,0.238,0,3,0.0793333333333333,0,1
"14471","Sapindales","Sapindaceae","Gongrospermum",0,0,1,0,0.072,0,1,0.072,0,1
"14472","Sapindales","Meliaceae","Granatum",0,0,1,0,0.068,0,1,0.068,0,1
"14473","Sapindales","Meliaceae","Guarea",0,33,72,33,0,0,0,0,0,0
"14474","Sapindales","Sapindaceae","Guindilia",0,0,3,0,0.178,0,3,0.0593333333333333,0,1
"14475","Sapindales","Sapindaceae","Guioa",0,7,73,7,0,0,0,0,0,0
"14476","Sapindales","Simaroubaceae","Gymnostemon",0,0,1,0,0.078,0,1,0.078,0,1
"14477","Sapindales","Anacardiaceae","Haematostaphis",0,0,1,0,0.046,0,1,0.046,0,1
"14478","Sapindales","Sapindaceae","Handeliodendron",0,1,1,1,0,0,0,0,0,0
"14479","Sapindales","Sapindaceae","Haplocoelopsis",0,0,1,0,0.086,0,1,0.086,0,1
"14480","Sapindales","Sapindaceae","Haplocoelum",0,0,6,0,0.304,0,6,0.0506666666666667,0,1
"14481","Sapindales","Burseraceae","Haplolobus",0,1,1,1,0,0,0,0,0,0
"14482","Sapindales","Rutaceae","Haplophyllum",0,0,2,0,0.13,0,2,0.065,0,1
"14483","Sapindales","Anacardiaceae","Haplorhus",0,0,1,0,0.08,0,1,0.08,0,1
"14484","Sapindales","Anacardiaceae","Harpephyllum",0,1,1,1,0,0,0,0,0,0
"14485","Sapindales","Sapindaceae","Harpullia",0,3,3,3,0,0,0,0,0,0
"14486","Sapindales","Rutaceae","Harrisonia",2,0,11,2,11,11,11,1,1,1
