"","species","family","order","vesselSize","vesselNumber","growth.form.cornwell.unique","X","X.1","X.2","X.3","temperature","humidity","elevation","precip","support","source","tcoldq.me","pdryq.me","alt.me","genus","growthform_tf"
"Eurya_nitida","Eurya_nitida","Pentaphylacaceae","Ericales",0.001452201,155,"F",NA,NA,NA,NA,20.0839223385689,77.8138307155323,0.538522251308901,155.809522251309,NA,NA,14.6,179,486,"Eurya",NA
"Eurya_japonica","Eurya_japonica","Pentaphylacaceae","Ericales",0.000962113,158,"F",NA,NA,NA,NA,15.9584692898273,73.660820537428,0.273812859884837,145.723864363404,"F","TRY",6.3,198,212,"Eurya","F"
"Eurya_acuminata","Eurya_acuminata","Pentaphylacaceae","Ericales",0.002350697,90,"F",NA,NA,NA,NA,18.2046610169492,79.2864406779661,1.1020656779661,181.114865819209,NA,NA,12.6,213,1025,"Eurya",NA
"Eurya_impressinervis","Eurya_impressinervis","Pentaphylacaceae","Ericales",0.000962113,178,"F",NA,NA,NA,NA,18.5191441441441,76.6654279279279,0.554540540540541,137.564189189189,NA,NA,NA,NA,NA,"Eurya",NA
"Eurya_hebeclados","Eurya_hebeclados","Pentaphylacaceae","Ericales",0.001452201,126,"F",NA,NA,NA,NA,18.1817780337942,76.8727342549923,0.324801843317972,133.425787250384,NA,NA,4.7,168,964,"Eurya",NA
"Eurya_macartneyi","Eurya_macartneyi","Pentaphylacaceae","Ericales",0.001590431,162,"F",NA,NA,NA,NA,19.5305084745763,76.549081920904,0.335830508474576,140.758050847458,NA,NA,NA,NA,NA,"Eurya",NA
"Eurya_muricata","Eurya_muricata","Pentaphylacaceae","Ericales",0.000962113,185,"F",NA,NA,NA,NA,17.330608974359,77.3451923076923,0.526641025641026,130.126442307692,NA,NA,4.1,168,1133,"Eurya",NA
"Stewartia_sinensis","Stewartia_sinensis","Theaceae","Ericales",0.002288846,80.77747211,"F",NA,NA,NA,NA,16.8335606060606,72.6035606060606,0.355963636363636,103.541212121212,NA,NA,16,1,657,"Stewartia",NA
"Gordonia_lasianthus","Gordonia_lasianthus","Theaceae","Ericales",0.001885741,140,"F",NA,NA,NA,NA,16.4575,71.7394444444444,0.313266666666667,102.6975,"F","Wikipedia.list.of.trees.and.shrubs",11.1,217.5,27,"Gordonia","F"
"Franklinia_alatamaha","Franklinia_alatamaha","Theaceae","Ericales",0.001134115,221,"F",NA,NA,NA,NA,13.8867424242424,71.7893939393939,0.779454545454545,118.127272727273,"F","Wikipedia.list.of.trees.and.shrubs",2,225,27,"Franklinia","F"
"Schima_argentea","Schima_argentea","Theaceae","Ericales",0.001661903,127,"F",NA,NA,NA,NA,14.9175375133977,68.4864683815648,1.75022508038585,101.441961414791,"F","TRY",5.65,60,2712.5,"Schima","F"
"Schima_wallichii","Schima_wallichii","Theaceae","Ericales",0.005872946,34.7,"F",NA,NA,NA,NA,21.3537262872629,77.0134598012647,0.874418699186992,151.923983739837,NA,NA,26.05,334,89,"Schima",NA
"Schima_noronhae","Schima_noronhae","Theaceae","Ericales",0.002375829,93,"F",NA,NA,NA,NA,18.0666666666667,71.2444444444444,1.503,128.333333333333,NA,NA,20.6,656,1161,"Schima",NA
"Schima_superba","Schima_superba","Theaceae","Ericales",0.002375829,111,"F",NA,NA,NA,NA,19.512358490566,78.1940880503145,0.559852830188679,158.619253144654,"F","TRY",14.6,167,810,"Schima","F"
"Gordonia_axillaris","Gordonia_axillaris","Theaceae","Ericales",0.001452201,154,"F",NA,NA,NA,NA,20.5812761506276,79.8258368200837,0.533265690376569,171.452388423989,"F","TRY",14.2,167,539,"Gordonia","F"
"Camellia_japonica","Camellia_japonica","Theaceae","Ericales",0.000706858,373,"F",NA,NA,NA,NA,15.697042042042,73.9288063063063,0.426710810810811,140.625533033033,"F","Wikipedia.list.of.trees.and.shrubs",6.1,162,251,"Camellia","F"
"Camellia_taliensis","Camellia_taliensis","Theaceae","Ericales",0.000962113,117,"F",NA,NA,NA,NA,17.9107142857143,73.9511904761905,1.51371428571429,97.0994047619048,NA,NA,NA,NA,NA,"Camellia",NA
"Camellia_chekiangoleosa","Camellia_chekiangoleosa","Theaceae","Ericales",0.001256637,124,"F",NA,NA,NA,NA,19.7992424242424,63.9575757575757,0.328681818181818,86.2920454545453,NA,NA,17.3,1,476,"Camellia",NA
"Camellia_sinensis","Camellia_sinensis","Theaceae","Ericales",0.001134115,203.5,"F",NA,NA,NA,NA,16.9688274793388,73.6071280991736,0.692172520661157,128.596057162534,"F","apg",9,165,407,"Camellia","F"
"Camellia_mairei","Camellia_mairei","Theaceae","Ericales",0.001256637,117,"F",NA,NA,NA,NA,17.42,73.025,1.3562,101.846666666667,NA,NA,NA,NA,NA,"Camellia",NA
"Camellia_reticulata","Camellia_reticulata","Theaceae","Ericales",0.000706858,187,"F",NA,NA,NA,NA,15.2531591530055,68.9126195355191,1.88924180327869,92.2103483606558,"F","TRY",7.75,68.5,1818,"Camellia","F"
"Camellia_cordifolia","Camellia_cordifolia","Theaceae","Ericales",0.000962113,142,"F",NA,NA,NA,NA,18.7969494047619,76.65625,0.375428571428571,138.510565476191,NA,NA,NA,NA,NA,"Camellia",NA
"Camellia_caudata","Camellia_caudata","Theaceae","Ericales",0.001256637,138,"F",NA,NA,NA,NA,20.7678998505232,79.0468983557548,0.481114349775785,160.987724215247,NA,NA,16.9,160,463,"Camellia",NA
"Camellia_cuspidata","Camellia_cuspidata","Theaceae","Ericales",0.000962113,214,"F",NA,NA,NA,NA,15.5329104010025,75.5163533834587,0.717368421052632,122.344360902256,NA,NA,17.3,1,476,"Camellia",NA
"Camellia_euphlebia","Camellia_euphlebia","Theaceae","Ericales",0.001256637,167,"F",NA,NA,NA,NA,22.995,79.6466666666667,0.0256,151.896666666667,NA,NA,NA,NA,NA,"Camellia",NA
"Camellia_furfuracea","Camellia_furfuracea","Theaceae","Ericales",0.000962113,201.5,"F",NA,NA,NA,NA,20.2288152610442,79.3394076305221,0.497927710843374,159.613453815261,NA,NA,15.3,101,586,"Camellia",NA
"Camellia_pitardii","Camellia_pitardii","Theaceae","Ericales",0.001256637,170,"F",NA,NA,NA,NA,16.0714393939394,73.3762121212121,0.984345454545455,119.956098484848,NA,NA,4.1,80,1331,"Camellia",NA
"Camellia_kissii","Camellia_kissii","Theaceae","Ericales",0.000807389,137,"F",NA,NA,NA,NA,19.657196969697,73.5510281385281,1.0492012987013,135.166666666667,NA,NA,NA,NA,NA,"Camellia",NA
"Camellia_brevistyla","Camellia_brevistyla","Theaceae","Ericales",0.001256637,190,"F",NA,NA,NA,NA,19.8917676767677,79.0340656565656,0.581366666666667,170.331338383838,NA,NA,14.7,205,531,"Camellia",NA
"Camellia_oleifera","Camellia_oleifera","Theaceae","Ericales",0.001017876,167,"F",NA,NA,NA,NA,17.9254847129008,75.4297445935869,0.654199105145414,127.62533557047,"F","apg",15.3,120.5,392,"Camellia","F"
"Sideroxylon_obtusifolium","Sideroxylon_obtusifolium","Sapotaceae","Ericales",0.002827433,45,"F",NA,NA,NA,NA,24.0894018583043,74.1482578397213,0.347148083623693,111.93418989547,"F","apg",22.9,83,120,"Sideroxylon","F"
"Manilkara_bidentata","Manilkara_bidentata","Sapotaceae","Ericales",0.009852035,11,"F",NA,NA,NA,NA,26.0005847953216,80.2010860484545,0.203775689223058,203.21899540518,"F","apg",25.3,240,110,"Manilkara","F"
"Pouteria_alnifolia","Pouteria_alnifolia","Sapotaceae","Ericales",0.005026548,33,"F",NA,NA,NA,NA,26.5951901565995,72.4398489932886,0.203922818791946,94.9497203579418,"F","kew",24.9,76,176,"Pouteria","F"
"Roridula_gorgonias","Roridula_gorgonias","Roridulaceae","Ericales",0.001194591,82.9,"F",NA,NA,NA,NA,15.8132142857143,71.7063095238095,0.293885714285714,56.8054761904762,"F","WatsonDallwitz2014",11.3,85,285,"Roridula","F"
"Roridula_dentata","Roridula_dentata","Roridulaceae","Ericales",0.001320254,129,"F",NA,NA,NA,NA,16.3657552083333,61.9704427083334,0.585,47.6712239583333,"F","WatsonDallwitz2014",3.55,171,349,"Roridula","F"
"Symplocos_pendula","Symplocos_pendula","Symplocaceae","Ericales",0.008824734,14,"F",NA,NA,NA,NA,20.6037326388889,80.5125,1.24019791666667,221.651388888889,NA,NA,9.3,331,1556,"Symplocos",NA
"Symplocos_henschelii","Symplocos_henschelii","Symplocaceae","Ericales",0.002206183,36,"F",NA,NA,NA,NA,24.0425505050505,80.6054292929293,0.668939393939394,225.287626262626,"F","apg",NA,NA,NA,"Symplocos","F"
"Symplocos_paniculata","Symplocos_paniculata","Symplocaceae","Ericales",0.002284723,68.5,"F",NA,NA,NA,NA,15.9602342549923,73.1676267281106,0.780086789554531,113.251952124936,NA,NA,14.3,205,211,"Symplocos",NA
"Symplocos_anomala","Symplocos_anomala","Symplocaceae","Ericales",0.002042821,138,"F",NA,NA,NA,NA,16.9754475703325,77.5397485080989,0.967636828644501,148.898902387042,"F","TRY",9.4,222,1756,"Symplocos","F"
"Symplocos_lucida","Symplocos_lucida","Symplocaceae","Ericales",0.001662688,93,"F",NA,NA,NA,NA,19.324451754386,77.6785087719298,0.542322368421053,177.35663377193,"F","apg",14.2,237,532,"Symplocos","F"
"Symplocos_sumuntia","Symplocos_sumuntia","Symplocaceae","Ericales",0.002287472,126,"F",NA,NA,NA,NA,18.5587866108787,76.9407949790795,0.628219665271966,149.434588563459,"F","TRY",14,395,418,"Symplocos","F"
"Symplocos_cochinchinensis","Symplocos_cochinchinensis","Symplocaceae","Ericales",0.002922467,59,"F",NA,NA,NA,NA,21.271954714818,74.8704392376039,1.02406749785039,198.034268415019,NA,NA,14.3,364,680,"Symplocos",NA
"Symplocos_pyrifolia","Symplocos_pyrifolia","Symplocaceae","Ericales",0.002642079,89,"F",NA,NA,NA,NA,22.005,65.5266666666667,0.4962,147.3,NA,NA,NA,NA,NA,"Symplocos",NA
"Symplocos_laeteviridis","Symplocos_laeteviridis","Symplocaceae","Ericales",0.005410608,46,"F",NA,NA,NA,NA,22.9666666666667,83.6194711538461,0.918923076923077,224.74391025641,"F","TRY",23.5,439,604,"Symplocos","F"
"Symplocos_glomerata","Symplocos_glomerata","Symplocaceae","Ericales",0.001134115,84,"F",NA,NA,NA,NA,17.9657286212915,75.2468804537522,1.26834816753927,156.473036649215,NA,NA,15.5,126,810,"Symplocos",NA
"Symplocos_tinctoria","Symplocos_tinctoria","Symplocaceae","Ericales",0.001590431,160,"F",NA,NA,NA,NA,16.7701992753623,71.7027173913043,0.196358695652174,116.180163043478,"F","Wikipedia.list.of.trees.and.shrubs",7.6,263,74,"Symplocos","F"
"Symplocos_lanceolata","Symplocos_lanceolata","Symplocaceae","Ericales",0.001017876,199,"F",NA,NA,NA,NA,21.4606182795699,72.2494623655914,0.919370967741935,103.23561827957,"F","TRY",18.5,30.5,1138,"Symplocos","F"
"Symplocos_limoncillo","Symplocos_limoncillo","Symplocaceae","Ericales",0.003525652,35,"F",NA,NA,NA,NA,21.0847399150743,80.4222133757962,1.14644585987261,217.369559447983,"F","apg",18.6,119,1294,"Symplocos","F"
"Symplocos_martinicensis","Symplocos_martinicensis","Symplocaceae","Ericales",0.007389811,28,"F",NA,NA,NA,NA,24.9625,77.430078125,0.194671875,187.529947916667,"F","Bongers2004",23.6,279,222,"Symplocos","F"
"Couroupita_nicaraguarensis","Couroupita_nicaraguarensis","Lecythidaceae","Ericales",0.043373614,5,"F",NA,NA,NA,NA,26.1268574297189,80.2797690763052,0.192078313253012,168.285993975904,"F","TRY",NA,NA,NA,"Couroupita","F"
"Couroupita_guianensis","Couroupita_guianensis","Lecythidaceae","Ericales",0.059395736,4,"F",NA,NA,NA,NA,25.5453828828829,81.7662725225225,0.272400900900901,221.10015015015,"F","kew",NA,NA,NA,"Couroupita","F"
"Couratari_guianensis","Couratari_guianensis","Lecythidaceae","Ericales",0.028352874,4,"F",NA,NA,NA,NA,25.8268828960156,81.7296647230321,0.260524781341108,244.299222546161,"F","TRY",NA,NA,NA,"Couratari","F"
"Bertholletia_excelsa","Bertholletia_excelsa","Lecythidaceae","Ericales",0.028352874,3,"F",NA,NA,NA,NA,25.9550578034682,80.8059971098266,0.182560693641619,185.670520231214,"F","kew",25.1,132,167.5,"Bertholletia","F"
"Huodendron_biaristatum","Huodendron_biaristatum","Styracaceae","Ericales",0.002551759,83,"F",NA,NA,NA,NA,17.8508250825083,76.3905940594059,1.02993069306931,125.912788778878,NA,NA,8.8,64,1881,"Huodendron",NA
"Alniphyllum_fortunei","Alniphyllum_fortunei","Styracaceae","Ericales",0.002733971,53,"F",NA,NA,NA,NA,18.4687174479167,76.8508897569444,0.55045703125,131.659895833333,"F","TRY",9.8,175,1610,"Alniphyllum","F"
"Halesia_carolina","Halesia_carolina","Styracaceae","Ericales",0.002375829,96,"F",NA,NA,NA,NA,14.7148076923077,70.1889102564103,0.289546153846154,109.136730769231,"F","apg",6.8,268,136,"Halesia","F"
"Halesia_diptera","Halesia_diptera","Styracaceae","Ericales",0.001963495,110,"F",NA,NA,NA,NA,17.7909226190476,72.2386904761905,0.0890357142857143,115.353422619048,"F","Wikipedia.list.of.trees.and.shrubs",9.65,272.5,68.5,"Halesia","F"
"Pterostyrax_corymbosus","Pterostyrax_corymbosus","Styracaceae","Ericales",0.003216991,63,"F",NA,NA,NA,NA,17.8723577235773,76.3293699186992,0.257963414634146,135.578556910569,"F","TRY",5.5,173,97,"Pterostyrax","F"
"Melliodendron_xylocarpum","Melliodendron_xylocarpum","Styracaceae","Ericales",0.00453646,53,"F",NA,NA,NA,NA,17.8698412698413,76.561746031746,0.613561904761905,133.813095238095,NA,NA,4.7,173,964,"Melliodendron",NA
"Sinojackia_xylocarpa","Sinojackia_xylocarpa","Styracaceae","Ericales",0.001590431,65,"F",NA,NA,NA,NA,17.3722222222222,68.4289682539683,0.139095238095238,76.6480158730159,NA,NA,16,1,657,"Sinojackia",NA
"Styrax_suberifolius","Styrax_suberifolius","Styracaceae","Ericales",0.003848451,22,"F",NA,NA,NA,NA,19.8709502923977,78.8785526315789,0.529338596491228,160.386257309941,"F","TRY",15,180,530,"Styrax","F"
"Styrax_leprosus","Styrax_leprosus","Styracaceae","Ericales",0.00453646,33,"F",NA,NA,NA,NA,19.4919154228856,76.7835199004975,0.468671641791045,146.128109452736,"F","TRY",15.1,356,321,"Styrax","F"
"Styrax_camporum","Styrax_camporum","Styracaceae","Ericales",0.002903224,82,"F",NA,NA,NA,NA,22.6624038461538,73.156282051282,0.522623076923077,121.01391025641,"F","TRY",18,174,367,"Styrax","F"
"Styrax_grandifolius","Styrax_grandifolius","Styracaceae","Ericales",0.00453646,113,"F",NA,NA,NA,NA,16.8052419354839,71.3155913978495,0.159725806451613,116.336559139785,"F","Wikipedia.list.of.trees.and.shrubs",7,265,107,"Styrax","F"
"Styrax_americanus","Styrax_americanus","Styracaceae","Ericales",0.001963495,69,"F",NA,NA,NA,NA,16.737037037037,70.5168981481482,0.182787037037037,110.993981481481,"F","Wikipedia.list.of.trees.and.shrubs",7.7,255,78,"Styrax","F"
"Styrax_serrulatus","Styrax_serrulatus","Styracaceae","Ericales",0.003525652,38,"F",NA,NA,NA,NA,19.4822222222222,65.6316666666667,1.12456666666667,137.121666666667,NA,NA,NA,NA,NA,"Styrax",NA
"Styrax_japonicus","Styrax_japonicus","Styracaceae","Ericales",0.001910351,68.35202996,"F",NA,NA,NA,NA,14.4247736093144,72.6376185855972,0.473507115135834,125.722100043122,NA,NA,0,101,50,"Styrax",NA
"Styrax_odoratissimus","Styrax_odoratissimus","Styracaceae","Ericales",0.003959192,41,"F",NA,NA,NA,NA,18.45078125,76.5092881944444,0.355385416666667,134.921788194445,NA,NA,4.7,173,964,"Styrax",NA
"Arbutus_andrachne","Arbutus_andrachne","Ericaceae","Ericales",0.001809557,100,"F",NA,NA,NA,NA,14.4660493827161,64.8563271604938,0.523148148148148,54.3075617283951,"F","TRY",12,0,504,"Arbutus","F"
"Rhododendron_anthopogon","Rhododendron_anthopogon","Ericaceae","Ericales",0.000268999,897,"F",NA,NA,NA,NA,3.01919642857143,56.1458829365079,3.82707142857143,47.6937003968254,NA,NA,-6.8,41,3884,"Rhododendron",NA
"Rhododendron_lanatum","Rhododendron_lanatum","Ericaceae","Ericales",0.000314159,469,"F",NA,NA,NA,NA,8.13055555555555,57.0458333333333,3.32816666666667,63.1388888888889,NA,NA,-3.5,7,4123,"Rhododendron",NA
"Rhododendron_campanulatum","Rhododendron_campanulatum","Ericaceae","Ericales",0.000728064,320,"F",NA,NA,NA,NA,4.46302083333333,60.2503472222222,3.56270833333333,63.6718750000001,NA,NA,-4.1,70,3680,"Rhododendron",NA
"Rhododendron_campylocarpum","Rhododendron_campylocarpum","Ericaceae","Ericales",0.000346361,418,"F",NA,NA,NA,NA,8.57435897435898,60.7942307692308,3.07755384615385,75.2358333333333,NA,NA,-0.4,34,3611,"Rhododendron",NA
"Rhododendron_hookeri","Rhododendron_hookeri","Ericaceae","Ericales",0.000415476,397,"F",NA,NA,NA,NA,9.56666666666667,77.9583333333333,0.099,175.541666666667,NA,NA,NA,NA,NA,"Rhododendron",NA
"Rhododendron_thomsonii","Rhododendron_thomsonii","Ericaceae","Ericales",0.000380133,346,"F",NA,NA,NA,NA,6.52708333333333,60.3911458333333,3.1243125,62.3419270833334,NA,NA,-4.7,10.5,4273,"Rhododendron",NA
"Rhododendron_barbatum","Rhododendron_barbatum","Ericaceae","Ericales",0.000757909,264,"F",NA,NA,NA,NA,6.33333333333332,63.56875,2.9655,83.1951388888889,NA,NA,-4.1,8,3992,"Rhododendron",NA
"Rhododendron_grande","Rhododendron_grande","Ericaceae","Ericales",0.000254469,331,"F",NA,NA,NA,NA,8.3375,65.1291666666666,3.09275,100.345833333334,NA,NA,NA,NA,NA,"Rhododendron",NA
"Needhamiella_pumilio","Needhamiella_pumilio","Ericaceae","Ericales",7.85e-05,268,"F",NA,NA,NA,NA,16.1649038461538,62.6476228632479,0.116134615384615,60.3306356837607,"F","Gallagher2015",11.9,62,89,"Needhamiella","F"
"Andersonia_sprengelioides","Andersonia_sprengelioides","Ericaceae","Ericales",0.000113097,458,"F",NA,NA,NA,NA,15.8651558524173,64.0005407124682,0.127610687022901,68.2220578880407,"F","Gallagher2015",12.1,72,117,"Andersonia","F"
"Cosmelia_rubra","Cosmelia_rubra","Ericaceae","Ericales",0.000132732,552,"F",NA,NA,NA,NA,15.7227099236641,65.4856234096692,0.10587786259542,72.8289122137404,"F","Gallagher2015",NA,NA,NA,"Cosmelia","F"
"Epacris_impressa","Epacris_impressa","Ericaceae","Ericales",0.000530929,242,"F",NA,NA,NA,NA,13.3873283119185,63.8109861911091,0.225062915374391,73.1139713483976,"F","Gallagher2015",8.8,163,295,"Epacris","F"
"Trochocarpa_laurina","Trochocarpa_laurina","Ericaceae","Ericales",0.001259779,77,"F",NA,NA,NA,NA,17.627417302799,61.1580073155216,0.368403625954198,116.58516221374,"F","TRY",11.9,176,260,"Trochocarpa","F"
"Oxydendrum_arboreum","Oxydendrum_arboreum","Ericaceae","Ericales",0.001233075,151.3,"F",NA,NA,NA,NA,13.6907222222222,70.2373333333333,0.291226666666667,107.323277777778,"F","Wikipedia.list.of.trees.and.shrubs",4.2,260,198,"Oxydendrum","F"
"Lyonia_lucida","Lyonia_lucida","Ericaceae","Ericales",0.000380133,360,"F",NA,NA,NA,NA,18.6602941176471,73.1076797385621,0.186480392156863,112.551225490196,NA,NA,10.3,235,42,"Lyonia",NA
"Lyonia_ovalifolia","Lyonia_ovalifolia","Ericaceae","Ericales",0.000879122,137.5,"F",NA,NA,NA,NA,13.9696262626263,70.8712323232323,1.33059575757576,113.887161616162,NA,NA,6.4,146,1769,"Lyonia",NA
"Agarista_salicifolia","Agarista_salicifolia","Ericaceae","Ericales",0.002124502,52,"F",NA,NA,NA,NA,21.0163940809969,75.9269080996885,1.01334579439252,164.605062305296,"F","TRY",15.9,53,1240,"Agarista","F"
"Agarista_populifolia","Agarista_populifolia","Ericaceae","Ericales",0.000346361,229,"F",NA,NA,NA,NA,19.7694444444445,76.75,0.321333333333333,139.822222222222,NA,NA,13.7,198.5,22,"Agarista",NA
"Pieris_formosa","Pieris_formosa","Ericaceae","Ericales",0.000673086,96,"F",NA,NA,NA,NA,14.0948372206025,70.2011175898931,1.57417201166181,100.498943148688,NA,NA,6.4,39,2401,"Pieris","C"
"Pieris_japonica","Pieris_japonica","Ericaceae","Ericales",0.000240725,321,"F",NA,NA,NA,NA,13.338514957265,72.5207692307692,0.41150641025641,130.019102564102,NA,NA,4,187,258,"Pieris","C"
"Leucothoe_grayana","Leucothoe_grayana","Ericaceae","Ericales",0.000415476,170,"F",NA,NA,NA,NA,9.18444353070176,74.4115816885965,0.834912828947368,134.221162280702,"F","TRY",-0.7,219,775,"Leucothoe","F"
"Leucothoe_axillaris","Leucothoe_axillaris","Ericaceae","Ericales",0.000314159,198,"F",NA,NA,NA,NA,16.1094202898551,72.6085144927536,0.210347826086957,111.123913043478,NA,NA,9,241,51,"Leucothoe",NA
"Leucothoe_fontanesiana","Leucothoe_fontanesiana","Ericaceae","Ericales",0.000254469,240,"F",NA,NA,NA,NA,11.6462962962963,70.5395833333333,0.3785,105.049305555556,NA,NA,3.9,274.5,348,"Leucothoe",NA
"Chamaedaphne_calyculata","Chamaedaphne_calyculata","Ericaceae","Ericales",0.000201062,647,"F",NA,NA,NA,NA,2.4687010297739,76.3781900604432,0.176187374076561,59.6820908887397,"F","leda",NA,NA,NA,"Chamaedaphne","F"
"Gaultheria_shallon","Gaultheria_shallon","Ericaceae","Ericales",0.000380918,399.5,"F",NA,NA,NA,NA,10.5208691206544,75.3874335378323,0.296596319018405,120.602055214724,NA,NA,3.8,151,136,"Gaultheria",NA
"Gaultheria_erecta","Gaultheria_erecta","Ericaceae","Ericales",0.000467574,224.3,"F",NA,NA,NA,NA,16.9966184167484,77.8451750081779,2.01359224730128,166.300171736997,"F","TRY",14,152,2193,"Gaultheria","F"
"Zenobia_pulverulenta","Zenobia_pulverulenta","Ericaceae","Ericales",0.000490874,206,"F",NA,NA,NA,NA,14.0826388888889,71.025,0.182166666666667,107.174305555556,NA,NA,7.1,235,29.5,"Zenobia",NA
"Andromeda_polifolia","Andromeda_polifolia","Ericaceae","Ericales",0.00022698,546,"F",NA,NA,NA,NA,2.19891210124827,78.5058252427184,0.336135228848821,72.5580270457698,"F","leda",-7.5,106,301,"Andromeda","F"
"Helwingia_japonica","Helwingia_japonica","Helwingiaceae","Aquifoliales",0.00066052,134,"F",NA,NA,NA,NA,13.1663952517299,71.4361816988785,1.04716034359341,116.432468384634,"F","WatsonDallwitz2014",5.7,187,623,"Helwingia","F"
"Ilex_dumosa","Ilex_dumosa","Aquifoliaceae","Aquifoliales",0.001520531,138,"F",NA,NA,NA,NA,21.3088541666667,75.9569010416667,0.32934375,138.3822265625,"F","TRY",16.6,313,232,"Ilex","F"
"Ilex_decidua","Ilex_decidua","Aquifoliaceae","Aquifoliales",0.001134115,101,"F",NA,NA,NA,NA,14.6993436073059,69.8927796803653,0.221520547945205,97.8007134703196,"F","Wikipedia.list.of.trees.and.shrubs",5.7,248,118,"Ilex","F"
"Ilex_longipes","Ilex_longipes","Aquifoliaceae","Aquifoliales",0.001134115,107,"F",NA,NA,NA,NA,15.3702777777778,71.2636111111111,0.2838,122.051388888889,"F","Wikipedia.list.of.trees.and.shrubs",8.6,283,105,"Ilex","F"
"Ilex_macfadyenii","Ilex_macfadyenii","Aquifoliaceae","Aquifoliales",0.002642079,48,"F",NA,NA,NA,NA,20.0633771929824,77.9666666666667,1.10828947368421,130.187061403509,"F","Wikipedia.list.of.trees.and.shrubs",12.8,87.5,1723.5,"Ilex","F"
"Ilex_opaca","Ilex_opaca","Aquifoliaceae","Aquifoliales",0.001138827,136,"F",NA,NA,NA,NA,13.5528368794326,70.1065307328605,0.16127304964539,98.8072990543735,"F","Wikipedia.list.of.trees.and.shrubs",5,252,96,"Ilex","F"
"Ilex_aquifolium","Ilex_aquifolium","Aquifoliaceae","Aquifoliales",0.000697695,138.3,"F",NA,NA,NA,NA,9.83941062982325,76.0041386606921,0.431896377893951,98.3173543689321,"F","leda",3.4,158,97,"Ilex","F"
"Ilex_integra","Ilex_integra","Aquifoliaceae","Aquifoliales",0.001696853,73,"F",NA,NA,NA,NA,15.0649230072464,71.2483016304348,0.170486413043478,138.20477807971,NA,NA,5.6,179,59,"Ilex",NA
"Ilex_cornuta","Ilex_cornuta","Aquifoliaceae","Aquifoliales",0.000952295,79,"F",NA,NA,NA,NA,16.639647766323,75.3969072164948,0.120139175257732,112.068513745704,"F","Wikipedia.list.of.trees.and.shrubs",7.2,198,65.5,"Ilex","F"
"Ilex_fargesii","Ilex_fargesii","Aquifoliaceae","Aquifoliales",0.001134115,99,"F",NA,NA,NA,NA,13.0669318181818,69.4316287878788,1.27988636363636,85.9084469696969,NA,NA,1.6,43.5,2645.5,"Ilex",NA
"Ilex_ficoidea","Ilex_ficoidea","Aquifoliaceae","Aquifoliales",0.002290221,84,"F",NA,NA,NA,NA,18.5601492117117,78.2351632882883,0.604966216216216,154.864625563063,NA,NA,14.4,310,522,"Ilex",NA
"Ilex_buergeri","Ilex_buergeri","Aquifoliaceae","Aquifoliales",0.001385442,140,"F",NA,NA,NA,NA,17.3622863247863,76.7997863247863,0.212384615384615,157.730662393162,NA,NA,6.5,214,17,"Ilex",NA
"Ilex_latifolia","Ilex_latifolia","Aquifoliaceae","Aquifoliales",0.001963495,77,"F",NA,NA,NA,NA,15.2339699074074,73.43125,0.234486111111111,135.118402777778,"F","TRY",4.5,159,197,"Ilex","F"
"Ilex_canariensis","Ilex_canariensis","Aquifoliaceae","Aquifoliales",0.002552544,44,"F",NA,NA,NA,NA,15.4046130952381,67.1922619047619,0.823803571428571,38.3443452380952,"F","TRY",15.9,3,264,"Ilex","F"
"Ilex_coriacea","Ilex_coriacea","Aquifoliaceae","Aquifoliales",0.00090792,140,"F",NA,NA,NA,NA,18.8453333333333,73.4446666666667,0.03112,118.166833333333,"F","Wikipedia.list.of.trees.and.shrubs",9.9,245,47,"Ilex","F"
"Ilex_glabra","Ilex_glabra","Aquifoliaceae","Aquifoliales",0.000774795,130,"F",NA,NA,NA,NA,12.704375,72.6130654761905,0.0736678571428571,108.22193452381,NA,NA,9,247,37,"Ilex",NA
"Ilex_chinensis","Ilex_chinensis","Aquifoliaceae","Aquifoliales",0.001385442,72,"F",NA,NA,NA,NA,16.4636154855643,75.1768044619423,0.327106299212598,140.018864829396,"F","TRY",4.9,187,183,"Ilex","F"
"Ilex_quercetorum","Ilex_quercetorum","Aquifoliaceae","Aquifoliales",0.001385442,64,"F",NA,NA,NA,NA,20.9935416666667,74.2652083333333,1.11615,142.092083333333,"F","TRY",19,57,1212.5,"Ilex","F"
"Ilex_theezans","Ilex_theezans","Aquifoliaceae","Aquifoliales",0.001963495,66,"F",NA,NA,NA,NA,21.0229166666667,76.9781702898551,0.598728260869565,128.34356884058,"F","TRY",17.9,84,780,"Ilex","F"
"Ilex_cassine","Ilex_cassine","Aquifoliaceae","Aquifoliales",0.001888883,71,"F",NA,NA,NA,NA,20.8613425925926,71.4611882716049,0.201944444444444,126.109336419753,"F","Wikipedia.list.of.trees.and.shrubs",12.1,216,19,"Ilex","F"
"Ilex_guianensis","Ilex_guianensis","Aquifoliaceae","Aquifoliales",0.005152212,39,"F",NA,NA,NA,NA,23.1868758434548,81.0102395411606,0.6587995951417,231.015721997301,"F","TRY",20.8,188,699.5,"Ilex","F"
"Ilex_anomala","Ilex_anomala","Aquifoliaceae","Aquifoliales",0.003600658,41,"F",NA,NA,NA,NA,21.875548245614,72.3752192982456,0.521921052631579,205.779605263158,"F","TRY",17.9,237,679,"Ilex","F"
